country,state,stfip,cityarea,fips,zipcode,ZIPCODE,domestic1,Program,Major,Degree,Sex,Year,Graduated,DISTRICTNAME,DISTRICTNO,progflag
US,NH,33,DOVER,33017,3820,3820,US observation,HED-MED,Higher Education,MED,F,2015-2016,1,,,Program and major included
US,NH,33,DOVER,33017,3820,3820,US observation,PSY-BA,Psychology,BA,F,2006-2007,1,,,Program and major included
US,NH,33,EXETER,33015,3833,3833,US observation,CMS-BS,Communication Studies,BS,F,2015-2016,1,,,Program and major included
US,NH,33,KINGSTON,33015,3848,3848,US observation,PA-MPA,Public Administration,MPA,M,2001-2002,1,,,Program and major included
US,NH,33,NEWMARKET,33017,3857,3857,US observation,NUR-BSN,Nursing,BSN,F,2010-2011,1,,,Program and major included
US,NH,33,PORTSMOUTH,33015,3857,3857,US observation,BIO-BS,Biology,BS,F,2013-2014,1,,,Program and major included
US,NH,33,DURHAM,33017,3861,3861,US observation,SPA-BA,Spanish,BA,F,2005-2006,1,,,Program and major included
US,NH,33,STRAFFORD,33015,3884,3884,US observation,ED-MED,General Education,MED,F,1999-2000,1,,,Program and major included
US,NH,33,STRATHAM,33015,3885,3885,US observation,BIOS-BS,Biomedical Sciences,BS,M,1984-1985,1,,,Program and major included
US,ME,23,WELLS,23031,3907,3907,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2008-2009,1,,,Program and major included
US,ME,23,BRUNSWICK,23023,4011,4011,US observation,SW-MSW,Social Work,MSW,F,1990-1991,1,,,Program and major included
US,ME,23,WATERBORO,23031,4030,4030,US observation,IR-BA,International Relations,BA,M,2010-2011,1,,,Program and major included
US,ME,23,GORHAM,23031,4038,4038,US observation,PLS-BS,Political Science,BS,F,2017-2018,1,,,Program and major included
US,ME,23,WINDHAM,23005,4062,4062,US observation,SPED-MED,Special Education,MED,F,2004-2005,1,,,Program and major included
US,ME,23,SACO,23005,4072,4072,US observation,PSY-BS,Psychology,BS,F,2004-2005,1,,,Program and major included
US,ME,23,SHAPLEIGH,23031,4076,4076,US observation,BIO-BS,Biology,BS,F,2018-2019,1,,,Program and major included
US,ME,23,SPRINGVALE,23031,4083,4083,US observation,PSY-BA,Psychology,BA,F,1992-1993,1,,,Program and major included
US,ME,23,PORTLAND,23005,4101,4101,US observation,GEO-BS,Geology,BS,M,2010-2011,1,,,Program and major included
US,ME,23,PORTLAND,23005,4101,4101,US observation,PHO-BA,Photography,BA,M,2008-2009,1,,,Program and major included
US,ME,23,PORTLAND,23005,4102,4102,US observation,NUR-BSN,Nursing,BSN,F,2016-2017,1,,,Program and major included
US,ME,23,PORTLAND,23005,4103,4103,US observation,PSY-BS,Psychology,BS,F,2015-2016,1,,,Program and major included
US,ME,23,PORTLAND,23005,4103,4103,US observation,PAS-MPAS,Physician Assistant Studies,MPAS,M,1999-2000,1,,,Program and major included
US,ME,23,PORTLAND,23005,4103,4103,US observation,SW-MSW,Social Work,MSW,F,1990-1991,1,,,Program and major included
US,ME,23,PORTLAND,23005,4103,4103,US observation,HS-BS,Health Science,BS,M,1998-1999,1,,,Program and major included
US,ME,23,PORTLAND,23005,4103,4103,US observation,IR-BA,International Relations,BA,F,2001-2002,1,,,Program and major included
US,ME,23,PORTLAND,23005,4104,4104,US observation,RTX-MS,Recreational Therapy,MS,F,2024-2025,1,,,Program and major included
US,ME,23,PORTLAND,23005,4104,4104,US observation,REC-BS,Therapeutic Recreation,BS,F,2020-2021,1,,,Program and major included
US,ME,23,PORTLAND,23005,4107,4107,US observation,SW-MSW,Social Work,MSW,F,1991-1992,1,,,Program and major included
US,ME,23,SOUTH PORTLAND,23005,4116,4116,US observation,IR-BA,International Relations,BA,F,2001-2002,1,,,Program and major included
US,ME,23,AUBURN,23001,4210,4210,US observation,EXE-BS,Exercise Science,BS,M,2018-2019,1,,,Program and major included
US,ME,23,LISBON,23005,4222,4222,US observation,PSY-BS,Psychology,BS,F,2000-2001,1,,,Program and major included
US,ME,23,LEWISTON,23001,4240,4240,US observation,SW-MSW,Social Work,MSW,M,1990-1991,1,,,Program and major included
US,ME,23,LEEDS,23001,4263,4263,US observation,BIO-BS,Biology,BS,F,2005-2006,1,,,Program and major included
US,ME,23,TURNER,23001,4282,4282,US observation,REC-BS,Therapeutic Recreation,BS,F,2017-2018,1,,,Program and major included
US,ME,23,WEST BETHEL,23017,4286,4286,US observation,IR-BA,International Relations,BA,F,2010-2011,1,,,Program and major included
US,ME,23,AUGUSTA,23015,4330,4330,US observation,PHO-BS,Photography,BS,F,2006-2007,1,,,Program and major included
US,ME,23,HAMPDEN,23019,4401,4401,US observation,PRMG-PRCER,Project Management,PRCER,F,2021-2022,1,,,Program and major included
US,ME,23,HAMPDEN,23019,4401,4401,US observation,IRIS-BS,Integrative Studies,BS,F,2023-2024,1,,,Program and major included
US,ME,23,DOVER FOXCROFT,23021,4426,4426,US observation,SW-MSW,Social Work,MSW,M,2003-2004,1,,,Program and major included
US,ME,23,LAGRANGE,23019,4453,4453,US observation,SPED-MED,Special Education,MED,M,1990-1991,1,,,Program and major included
US,ME,23,LAGRANGE,23019,4453,4453,US observation,GBIO-BS,Grp Sci Biology,BS,F,1989-1990,1,,,Program and major included
US,ME,23,NEW HARBOR,23015,4554,4554,US observation,APR-BS,Advertising & Public Relations,BS,F,1989-1990,1,,,Program and major included
US,ME,23,ELLSWORTH,23009,4605,4605,US observation,WRT-BA,Writing,BA,F,2005-2006,1,,,Program and major included
US,ME,23,EASTPORT,23029,4631,4631,US observation,NUR-BSN,Nursing,BSN,F,2014-2015,1,,,Program and major included
US,ME,23,LUBEC,23029,4652,4652,US observation,SW-MSW,Social Work,MSW,F,2004-2005,1,,,Program and major included
US,ME,23,SHERMAN,23019,4733,4733,US observation,FIN-BBA,Finance,BBA,M,2010-2011,1,,,Program and major included
US,ME,23,TENANTS HARBOR,23013,4860,4860,US observation,GPSS-BS,Group Social Sciences,BS,F,1990-1991,1,,,Program and major included
US,ME,23,WATERVILLE,23011,4901,4901,US observation,PSY-BS,Psychology,BS,F,2016-2017,1,,,Program and major included
US,ME,23,BELFAST,23027,4915,4915,US observation,HRG-AUD,Audiology,AUD,M,2023-2024,1,,,Program and major included
US,ME,23,BELGRADE LAKES,23011,4918,4918,US observation,NUR-BSN,Nursing,BSN,F,1997-1998,1,,,Program and major included
US,ME,23,DEXTER,23019,4939,4939,US observation,PTD-DPT,Physical Therapy,DPT,F,2015-2016,1,,,Program and major included
US,ME,23,TROY,23027,4987,4987,US observation,BPSY-BS,Biopsychology,BS,F,2015-2016,1,,,Program and major included
US,VT,50,WHITE RIVER JUNCTION,50027,5001,5001,US observation,RMD-MS,Medical Dosimetry,MS,F,2019-2020,1,,,Program and major included
US,VT,50,WHITE RIVER JUNCTION,50027,5001,5001,US observation,CMB-BS,Cell & Molecular Biology,BS,F,2016-2017,1,,,Program and major included
US,VT,50,EAST CORINTH,50017,5040,5040,US observation,SB-MUL-BBA,Marketing,BBA,M,2016-2017,1,,,Program and major included
US,VT,50,WILDER,50027,5088,5088,US observation,SW-MSW,Social Work,MSW,F,1997-1998,1,,,Program and major included
US,VT,50,WINDSOR,50027,5089,5089,US observation,ED-MED,General Education,MED,F,2008-2009,1,,,Program and major included
US,VT,50,BENNINGTON,50003,5262,5262,US observation,ENG-BA,English,BA,F,2000-2001,1,,,Program and major included
US,VT,50,JACKSONVILLE,50025,5342,5342,US observation,ENG-BA,English,BA,F,1996-1997,1,,,Program and major included
US,VT,50,BURLINGTON,50007,5401,5401,US observation,COM-BS,Communications,BS,M,2006-2007,1,,,Program and major included
US,VT,50,BURLINGTON,50007,5401,5401,US observation,LA-MUL-BA,History,BA,M,2008-2009,1,,,Program and major included
US,VT,50,BURLINGTON,50007,5401,5401,US observation,PSY-BS,Psychology,BS,F,2008-2009,1,,,Program and major included
US,VT,50,BURLINGTON,50007,5401,5401,US observation,II-MUL-BS,Women and Gender Studies,BS,F,2016-2017,1,,,Program and major included
US,VT,50,BURLINGTON,50007,5401,5401,US observation,EGM-BSE,Mechanical Engineering,BSE,M,2016-2017,1,,,Program and major included
US,VT,50,BURLINGTON,50007,5403,5403,US observation,CD-MS,Clinical Dietetics,MS,F,2019-2020,1,,,Program and major included
US,VT,50,SOUTH BURLINGTON,50007,5403,5403,US observation,ACC-BBA,Accounting,BBA,M,2020-2021,1,,,Program and major included
US,VT,50,SOUTH BURLINGTON,50007,5403,5403,US observation,ART-BFA,Art: Studio Art,BFA,F,2007-2008,1,,,Program and major included
US,VT,50,WINOOSKI,50007,5404,5404,US observation,SOC-BS,Sociology,BS,M,2005-2006,1,,,Program and major included
US,VT,50,WINOOSKI,50007,5404,5404,US observation,NRM-BS,Natural Resources Mgmt,BS,M,2005-2006,1,,,Program and major included
US,VT,50,BURLINGTON,50007,5408,5408,US observation,SOC-BS,Sociology,BS,F,2000-2001,1,,,Program and major included
US,VT,50,COLCHESTER,50007,5446,5446,US observation,FVD-BA,Film and Video,BA,F,2019-2020,1,,,Program and major included
US,VT,50,JERICHO,50007,5465,5465,US observation,ANT-BA,Anthropology,BA,F,1991-1992,1,,,Program and major included
US,VT,50,JERICHO,50007,5465,5465,US observation,RST-BA,Russian Studies,BA,F,1991-1992,1,,,Program and major included
US,VT,50,VERGENNES,50001,5491,5491,US observation,ART-BA,Art: Studio Art,BA,M,1987-1988,1,,,Program and major included
US,VT,50,BERLIN,50023,5602,5602,US observation,SW-MSW,Social Work,MSW,F,1993-1994,1,,,Program and major included
US,VT,50,BERLIN,50023,5602,5602,US observation,NUR-BSN,Nursing,BSN,F,1999-2000,1,,,Program and major included
US,VT,50,BARRE,50017,5641,5641,US observation,PHL-MPH,Public Health,MPH,F,2015-2016,1,,,Program and major included
US,VT,50,STOWE,50015,5672,5672,US observation,BIO-BS,Biology,BS,M,2000-2001,1,,,Program and major included
US,VT,50,WILLIAMSTOWN,50017,5679,5679,US observation,RMD-MS,Medical Dosimetry,MS,F,2022-2023,1,,,Program and major included
US,VT,50,MIDDLEBURY,50001,5753,5753,US observation,ART-BFA,Art: Studio Art,BFA,F,1990-1991,1,,,Program and major included
US,VT,50,MIDDLEBURY,50001,5753,5753,US observation,ENG-BA,English,BA,F,1990-1991,1,,,Program and major included
US,VT,50,PITTSFIELD,50027,5762,5762,US observation,COM-BA,Communications,BA,F,2003-2004,1,,,Program and major included
US,CT,09,SUFFIELD,09110,6026,6026,US observation,MUS-BM,Music,BM,M,2005-2006,1,,,Program and major included
US,CT,09,GRANBY,09110,6035,6035,US observation,SW-MSW,Social Work,MSW,F,1995-1996,1,,,Program and major included
US,CT,09,BERLIN,09170,6037,6037,US observation,ED-MED,General Education,MED,F,1991-1992,1,,,Program and major included
US,CT,09,MANCHESTER,09003,6040,6040,US observation,COM-MS,Communications,MS,M,2023-2024,1,,,Program and major included
US,CT,09,GRANBY,09003,6060,6060,US observation,GPST-BS,Group Social Studies,BS,F,2003-2004,1,,,Program and major included
US,CT,09,VERNON ROCKVILLE,09003,6066,6066,US observation,MUS-BA,Music,BA,F,2006-2007,1,,,Program and major included
US,CT,09,SIMSBURY,09110,6070,6070,US observation,LSTD-BA,Legal Studies,BA,F,2008-2009,1,,,Program and major included
US,CT,09,BURLINGTON,09003,6085,6085,US observation,RDG-MED,Reading,MED,F,1998-1999,1,,,Program and major included
US,CT,09,WINSTED,09005,6098,6098,US observation,COM-BA,Communications,BA,F,1998-1999,1,,,Program and major included
US,CT,09,HARTFORD,09110,6103,6103,US observation,CIDM-PBBDG,Database Management,PBBDG,F,2023-2024,1,,,Program and major included
US,CT,09,HARTFORD,09003,6103,6103,US observation,ACS-MS,Applied Computer Science,MS,F,2023-2024,1,,,Program and major included
US,CT,09,WEST HARTFORD,09110,6105,6105,US observation,PSY-BS,Psychology,BS,F,2011-2012,1,,,Program and major included
US,CT,09,HARTFORD,09003,6106,6106,US observation,PSY-BS,Psychology,BS,F,1997-1998,1,,,Program and major included
US,CT,09,WEST HARTFORD,09110,6110,6110,US observation,HS-BS,Health Science,BS,M,2007-2008,1,,,Program and major included
US,CT,09,HEBRON,09003,6248,6248,US observation,EGB-BSE,Biomedical Engineering,BSE,F,2025-2026,1,,,Program and major included
US,CT,09,HEBRON,09110,6248,6248,US observation,EGR-MSE,Engineering,MSE,F,2025-2026,1,,,Program and major included
US,CT,09,STORRS MANSFIELD,09110,6268,6268,US observation,PSY-BS,Psychology,BS,F,2000-2001,1,,,Program and major included
US,CT,09,GROTON,09180,6340,6340,US observation,EGM-BSE,Mechanical Engineering,BSE,M,2023-2024,1,,,Program and major included
US,CT,09,GROTON,09011,6340,6340,US observation,LA-MUL-BS,Psychology,BS,F,2014-2015,1,,,Program and major included
US,CT,09,NORWICH,09180,6360,6360,US observation,NRM-BS,Natural Resources Mgmt,BS,M,1995-1996,1,,,Program and major included
US,CT,09,OAKDALE,09011,6370,6370,US observation,PT-MS,Physical Therapy,MS,F,1998-1999,1,,,Program and major included
US,CT,09,OAKDALE,09180,6370,6370,US observation,HS-BS,Health Science,BS,F,1996-1997,1,,,Program and major included
US,CT,09,OLD LYME,09180,6371,6371,US observation,CJ-BS,Criminal Justice,BS,M,2024-2025,1,,,Program and major included
US,CT,09,COLCHESTER,09013,6415,6415,US observation,MUSX-BME,Music,BME,F,2009-2010,1,,,Program and major included
US,CT,09,CROMWELL,09130,6416,6416,US observation,STA-BS,Statistics,BS,F,2024-2025,1,,,Program and major included
US,CT,09,DEEP RIVER,09007,6417,6417,US observation,MTH-BS,Mathematics,BS,M,2024-2025,1,,,Program and major included
US,CT,09,WALLINGFORD,09110,6451,6451,US observation,HPR-BS,Health Professions,BS,F,2007-2008,1,,,Program and major included
US,CT,09,WALLINGFORD,09003,6451,6451,US observation,PTD-DPT,Physical Therapy,DPT,F,2011-2012,1,,,Program and major included
US,CT,09,MIDDLETOWN,09130,6457,6457,US observation,GER-BA,German,BA,M,2015-2016,1,,,Program and major included
US,CT,09,NEWTOWN,09190,6470,6470,US observation,MGT-BBA,Management,BBA,F,1991-1992,1,,,Program and major included
US,CT,09,NEWTOWN,09001,6482,6482,US observation,HS-BS,Health Science,BS,F,2002-2003,1,,,Program and major included
US,CT,09,SHELTON,09140,6484,6484,US observation,COM-MS,Communications,MS,M,2013-2014,1,,,Program and major included
US,CT,09,SHELTON,09140,6484,6484,US observation,REC-BS,Therapeutic Recreation,BS,F,2003-2004,1,,,Program and major included
US,CT,09,NEW HAVEN,09170,6511,6511,US observation,MUS-BM,Music,BM,F,2002-2003,1,,,Program and major included
US,CT,09,HAMDEN,09170,6514,6514,US observation,NUR-BSN,Nursing,BSN,F,2002-2003,1,,,Program and major included
US,CT,09,WEST HAVEN,09170,6516,6516,US observation,BIO-BS,Biology,BS,F,2002-2003,1,,,Program and major included
US,CT,09,HAMDEN,09170,6518,6518,US observation,ED-MED,General Education,MED,F,2008-2009,1,,,Program and major included
US,CT,09,HAMDEN,09170,6518,6518,US observation,HED-MED,Higher Education,MED,M,2010-2011,1,,,Program and major included
US,CT,09,NEW HAVEN,09170,6525,6525,US observation,PSY-BS,Psychology,BS,F,2009-2010,1,,,Program and major included
US,CT,09,NEW HAVEN,09009,6525,6525,US observation,PA-MPA,Public Administration,MPA,F,2012-2013,1,,,Program and major included
US,CT,09,NEW HAVEN,09170,6525,6525,US observation,OT-MS,Occupational Therapy,MS,F,2012-2013,1,,,Program and major included
US,CT,09,TRUMBULL,09140,6611,6611,US observation,MKT-BBA,Marketing,BBA,F,1984-1985,1,,,Program and major included
US,CT,09,STRATFORD,09120,6614,6614,US observation,BEHS-BS,Behavioral Science,BS,F,1995-1996,1,,,Program and major included
US,CT,09,STRATFORD,09001,6614,6614,US observation,SW-MSW,Social Work,MSW,F,1999-2000,1,,,Program and major included
US,CT,09,WATERBURY,09140,6708,6708,US observation,PSY-BS,Psychology,BS,F,1987-1988,1,,,Program and major included
US,CT,09,THOMASTON,09005,6787,6787,US observation,SLP-MS,Speech-Language Pathology,MS,F,2024-2025,1,,,Program and major included
US,CT,09,TORRINGTON,09160,6790,6790,US observation,FVD-BS,Film and Video,BS,M,1994-1995,1,,,Program and major included
US,CT,09,DANBURY,09001,6810,6810,US observation,CMB-MS,Cell & Molecular Biology,MS,M,2016-2017,1,,,Program and major included
US,CT,09,NORWALK,09001,6850,6850,US observation,INF-BS,Information Systems,BS,M,2011-2012,1,,,Program and major included
US,CT,09,NORWALK,09190,6850,6850,US observation,APR-BA,Advertising & Public Relations,BA,F,2005-2006,1,,,Program and major included
US,CT,09,NORWALK,09190,6855,6855,US observation,EXE-BS,Exercise Science,BS,F,2012-2013,1,,,Program and major included
US,CT,09,SOUTHPORT,09120,6890,6890,US observation,SB-MUL-BBA,Business Economics,BBA,M,2008-2009,1,,,Program and major included
US,CT,09,WILTON,09190,6897,6897,US observation,EXE-BS,Exercise Science,BS,M,2007-2008,1,,,Program and major included
US,CT,09,STAMFORD,09190,6902,6902,US observation,BUS-MBA,Business General,MBA,M,1999-2000,1,,,Program and major included
US,CT,09,STAMFORD,09190,6905,6905,US observation,SB-MUL-BBA,International Business,BBA,F,2009-2010,1,,,Program and major included
US,NJ,34,BAYONNE,34017,7002,7002,US observation,MGT-BBA,Management,BBA,M,2014-2015,1,,,Program and major included
US,NJ,34,BAYONNE,34017,7002,7002,US observation,SW-MSW,Social Work,MSW,M,1995-1996,1,,,Program and major included
US,NJ,34,BLOOMFIELD,34013,7003,7003,US observation,LSTD-BA,Legal Studies,BA,F,2006-2007,1,,,Program and major included
US,NJ,34,BOONTON,34027,7005,7005,US observation,GPSS-BS,Group Social Sciences,BS,F,1993-1994,1,,,Program and major included
US,NJ,34,ENGLEWOOD CLIFFS,34003,7024,7024,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2007-2008,1,,,Program and major included
US,NJ,34,HARRISON,34017,7029,7029,US observation,DSA-MS,Data Science and Analytics,MS,M,2023-2024,1,,,Program and major included
US,NJ,34,HOBOKEN,34017,7030,7030,US observation,EGR-BSE,Engineering,BSE,M,2005-2006,1,,,Program and major included
US,NJ,34,HOBOKEN,34017,7030,7030,US observation,PAS-MPAS,Physician Assistant Studies,MPAS,F,2006-2007,1,,,Program and major included
US,NJ,34,HOBOKEN,34017,7030,7030,US observation,HADM-MHA,Health Administration,MHA,F,2014-2015,1,,,Program and major included
US,NJ,34,HOBOKEN,34017,7030,7030,US observation,BIOS-BS,Biomedical Sciences,BS,F,1996-1997,1,,,Program and major included
US,NJ,34,MONTCLAIR,34013,7042,7042,US observation,MTH-BS,Mathematics,BS,M,2003-2004,1,,,Program and major included
US,NJ,34,NORTH BERGEN,34003,7047,7047,US observation,SW-BSW,Social Work,BSW,F,1998-1999,1,,,Program and major included
US,NJ,34,PARSIPPANY,34027,7054,7054,US observation,PSY-BS,Psychology,BS,F,2010-2011,1,,,Program and major included
US,NJ,34,PARSIPPANY,34027,7054,7054,US observation,AHSC-BS,Allied Health Sciences,BS,F,2017-2018,1,,,Program and major included
US,NJ,34,PINE BROOK,34027,7058,7058,US observation,PSY-BS,Psychology,BS,M,2018-2019,1,,,Program and major included
US,NJ,34,MONTVILLE,34027,7058,7058,US observation,CIS-MS,Computer Information Systems,MS,M,2007-2008,1,,,Program and major included
US,NJ,34,COLONIA,34039,7067,7067,US observation,PHL-MPH,Public Health,MPH,M,2017-2018,1,,,Program and major included
US,NJ,34,RUTHERFORD,34003,7070,7070,US observation,BUS-MBA,Business General,MBA,M,2003-2004,1,,,Program and major included
US,NJ,34,UNION,34013,7083,7083,US observation,HPR-BS,Health Professions,BS,F,2009-2010,1,,,Program and major included
US,NJ,34,WEEHAWKEN,34017,7086,7086,US observation,DAN-BA,Dance,BA,F,2013-2014,1,,,Program and major included
